"VEHICLE_HAL_ID";"VEHICLE_MODEL_TYPE";"VEHICLE_MANUFACTURER_NAME";"VEHICLE_MODEL_NAME";"VEHICLE_TYPE_NAME";"VIN";"REGISTRATION_PLATE";"SERIAL_NUMBER";"KW";"FUEL_TYPE_NAME";"OWNERSHIP_TYPE";"CAPACITY_AMOUNT";"ACCESS_CONTROL_COMPONENT_TYPE";"COMPANY";"COMPANY_GROUP"
"115902";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"5926";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"115909";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"5933";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"115923";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"5947";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106066";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0067";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"119995";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"8644";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"119996";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"8645";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"120008";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"8657";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"115651";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"5675";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"107428";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"1429";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106176";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0177";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106185";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0186";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106198";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0199";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"115922";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"5946";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"115931";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"5955";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"115946";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"5970";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"116053";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"6077";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"107377";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"1378";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"107398";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"1399";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"106072";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0073";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"106189";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"0190";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"106070";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0071";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106177";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0178";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106187";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0188";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106197";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0198";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"115652";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"5676";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"115660";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"5684";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"115662";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"5686";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"107006";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"1007";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106179";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0180";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106188";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0189";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106195";"Fahrrad";"Biketec";"Konrad-Look";"Konrad";"";"";"0196";"";"";"Kauf";"";"CAB 2.0";"Konrad";"Call a Bike"
"120176";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"8825";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"106180";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0181";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106194";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0195";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"120150";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"8799";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"120158";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"8807";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"120210";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"8859";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"120323";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"8972";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"120327";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"8976";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"106199";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0200";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"115924";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"5948";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"115927";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"5951";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"116066";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"6090";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"116072";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"6096";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"107053";"Fahrrad";"Biketec";"Konrad-Look";"Konrad";"";"";"1054";"";"";"Kauf";"";"CAB 2.0";"Konrad";"Call a Bike"
"107178";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"1179";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"107187";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"1188";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"116545";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"6569";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"115944";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"5968";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"116052";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"6076";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"116057";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"6081";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"116058";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"6082";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"115882";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"5906";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"115930";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"5954";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"115940";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"5964";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"120186";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"8835";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"106178";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0179";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106213";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0214";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106216";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0217";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"116062";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"6086";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"116652";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"6676";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"116656";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"6680";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"116662";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"6686";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106002";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0003";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106218";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0219";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106219";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0220";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106221";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0222";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"116870";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"6894";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"106181";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"0182";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"106184";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0185";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106196";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0197";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106201";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0202";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"115941";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"5965";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"116054";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"6078";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"116059";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"6083";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"116060";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"6084";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"106040";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"0041";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"106041";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0042";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106193";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0194";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106207";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0208";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"120184";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"8833";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"120329";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"8978";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"106570";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"0571";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"106683";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"0684";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"106190";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0191";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106203";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0204";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"115889";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"5913";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"115898";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"5922";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"115932";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"5956";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"116068";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"6092";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"120205";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"8854";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"120324";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"8973";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"116876";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"6900";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"116889";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"6913";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"116898";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"6922";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"120334";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"8983";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"106047";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0048";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106054";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0055";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106057";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0058";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106192";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0193";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106697";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0698";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106704";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"0705";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"106715";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0716";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"110790";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"4791";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"115947";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"5971";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"116051";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"6075";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"116056";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"6080";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"116079";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"6103";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"120343";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"8992";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"120345";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"8994";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"116071";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"6095";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"116073";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"6097";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"106707";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0708";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"106708";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0709";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106712";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0713";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"110787";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"4788";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"120320";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"8969";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"120337";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"8986";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"120340";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"8989";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"115943";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"5967";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"115934";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"5958";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"115949";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"5973";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"116064";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"6088";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"116069";"Fahrrad";"Biketec";"Pedelec";"Pedelec";"";"";"6093";"";"";"Kauf";"";"CAB 2.0";"Call a Bike";"Call a Bike"
"116074";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"6098";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"116077";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"6101";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"116856";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"6880";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"116895";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"6919";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"116063";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"6087";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"116085";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"6109";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"116091";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"6115";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"106679";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0680";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"116744";"Fahrrad";"Biketec";"Konrad-Look";"Konrad";"";"";"6768";"";"";"Kauf";"";"CAB 2.0";"Konrad";"Call a Bike"
"116748";"Fahrrad";"Biketec";"Konrad-Look";"Konrad";"";"";"6772";"";"";"Kauf";"";"CAB 2.0";"Konrad";"Call a Bike"
"116860";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"6884";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"116866";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"6890";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"116883";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"6907";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"116080";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"6104";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"116086";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"6110";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106212";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0213";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106220";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0221";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"116737";"Fahrrad";"Biketec";"Konrad-Look";"Konrad";"";"";"6761";"";"";"Kauf";"";"CAB 2.0";"Konrad";"Call a Bike"
"116858";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"6882";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"116873";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"6897";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"116877";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"6901";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"120341";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"8990";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"120348";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"8997";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"120355";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"9004";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"106691";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"0692";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"106205";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0206";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106222";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0223";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"116749";"Fahrrad";"Biketec";"Konrad-Look";"Konrad";"";"";"6773";"";"";"Kauf";"";"CAB 2.0";"Konrad";"Call a Bike"
"116864";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"6888";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"116896";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"6920";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"120213";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"8862";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"120317";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"8966";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"120347";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"8996";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"120326";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"8975";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"120346";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"8995";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"120352";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"9001";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"120357";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"9006";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"106231";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"0232";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"106233";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0234";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"116871";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"6895";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"116874";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"6898";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"120354";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"9003";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
